dataset,method,encoding,avg_metric,std_metric,y,y_std
ADULT,Find-RS,av,0.001641895453305223,0.001587547764261845,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.00012787723785166242, 0.0003833375926399182, 0.0003833375926399182, 0.0003833375926399182, 0.0003833375926399182, 0.0003833375926399182, 0.0003833375926399182, 0.0007658922644881287, 0.0007658922644881287, 0.0007658922644881287, 0.0007658922644881287, 0.0007658922644881287, 0.0007658922644881287, 0.0007658922644881287, 0.0007658922644881287, 0.0007658922644881287, 0.0007658922644881287, 0.0007658922644881287, 0.0007658922644881287, 0.0007658922644881287, 0.0007658922644881287, 0.0007658922644881287, 0.0007658922644881287, 0.0007658922644881287, 0.0007658922644881287, 0.0007658922644881287, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0020366598778004076, 0.0031733942625031737, 0.0031733942625031737, 0.0031733942625031737, 0.0031733942625031737, 0.0031733942625031737, 0.0031733942625031737, 0.0031733942625031737, 0.0031733942625031737, 0.0031733942625031737, 0.0031733942625031737, 0.0031733942625031737, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0036746071971616823, 0.0043005312420946115]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.00022148987309064932, 0.0006639601869034797, 0.0006639601869034797, 0.0006639601869034797, 0.0006639601869034797, 0.0006639601869034797, 0.0006639601869034797, 0.0013265643152174194, 0.0013265643152174194, 0.0013265643152174194, 0.0013265643152174194, 0.0013265643152174194, 0.0013265643152174194, 0.0013265643152174194, 0.0013265643152174194, 0.0013265643152174194, 0.0013265643152174194, 0.0013265643152174194, 0.0013265643152174194, 0.0013265643152174194, 0.0013265643152174194, 0.0013265643152174194, 0.0013265643152174194, 0.0013265643152174194, 0.0013265643152174194, 0.0013265643152174194, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.003527598386087327, 0.005496480095103064, 0.005496480095103064, 0.005496480095103064, 0.005496480095103064, 0.005496480095103064, 0.005496480095103064, 0.005496480095103064, 0.005496480095103064, 0.005496480095103064, 0.005496480095103064, 0.005496480095103064, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.0063646063633423, 0.007448738610845159]"
ADULT,RIPPER,av,0.015378639988719507,0.0020291089453636753,"[0.0, 0.0, 0.0, 0.0, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.01665688803632957, 0.01665688803632957, 0.01665688803632957, 0.01665688803632957, 0.01665688803632957, 0.01665688803632957, 0.01665688803632957, 0.01665688803632957, 0.01665688803632957, 0.01665688803632957, 0.01665688803632957, 0.017248170979385368, 0.017248170979385368, 0.017248170979385368, 0.017248170979385368, 0.017248170979385368, 0.017248170979385368, 0.017248170979385368, 0.017248170979385368, 0.017248170979385368, 0.017248170979385368, 0.017248170979385368, 0.017248170979385368, 0.01665688803632957, 0.01665688803632957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015857526225908757, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957, 0.015266243282852957]","[0.0, 0.0, 0.0, 0.0, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.025739393702099534, 0.025739393702099534, 0.025739393702099534, 0.025739393702099534, 0.025739393702099534, 0.025739393702099534, 0.025739393702099534, 0.025739393702099534, 0.025739393702099534, 0.025739393702099534, 0.025739393702099534, 0.02675968462461605, 0.02675968462461605, 0.02675968462461605, 0.02675968462461605, 0.02675968462461605, 0.02675968462461605, 0.02675968462461605, 0.02675968462461605, 0.02675968462461605, 0.02675968462461605, 0.02675968462461605, 0.02675968462461605, 0.025739393702099534, 0.025739393702099534, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.027466041105629915, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841, 0.02644190900660841]"
