x y
1.0 0.23820160508873237
2.0 0.6146149305346157
3.0 0.7803535694044564
4.0 0.8222498651524968
5.0 0.8302329062091964
6.0 0.8230556511613742
7.0 0.8654453500525304
8.0 0.8612090114718842
9.0 0.8687314134936485
10.0 0.8734301348535346
11.0 0.8675251407433497
12.0 0.869811989045712
13.0 0.866613018212175
14.0 0.8635339927876179
15.0 0.8626354115618504
16.0 0.8771190642749152
17.0 0.8801991693827718
18.0 0.8821869374434307
19.0 0.8809845797339948
20.0 0.884051197308877
21.0 0.883720580570133
22.0 0.886515377880614
23.0 0.886777757800993
24.0 0.8909258029747645
25.0 0.8887098830746335
26.0 0.8856840712488261
27.0 0.890032919864024
28.0 0.8969044372757967
29.0 0.9000574633753363
30.0 0.8985165755073127
31.0 0.8957190562608269
32.0 0.8921609670723096
33.0 0.8927276700490315
34.0 0.899685148038093
35.0 0.9048996459194497
36.0 0.9048996459194497
37.0 0.9010648534002962
38.0 0.9052118303571368
39.0 0.9061146556438243
40.0 0.9054113902153479
41.0 0.9074434020234109
42.0 0.9059582991505192
43.0 0.9075959131323806
44.0 0.9084892709993083
45.0 0.9054102544532254
46.0 0.9085778071323686
47.0 0.9060075167103059
48.0 0.9052198069368285
49.0 0.9055086550489679
50.0 0.9072185136715987
