x y
1.0 0.6247370967695438
2.0 0.9218675520912409
3.0 0.9760695777187671
4.0 0.9549916575409271
5.0 0.9579283817902154
6.0 0.9631525325971056
7.0 0.9624883717009564
8.0 0.9624883717009564
9.0 0.9810876223783309
10.0 0.9612457209870614
11.0 0.9612457209870614
12.0 0.9612457209870614
13.0 0.9633681382310161
14.0 0.9627411358782059
15.0 0.9627411358782059
16.0 0.9627411358782059
17.0 0.9627411358782059
18.0 0.9627411358782059
19.0 0.9627411358782059
20.0 0.9627411358782059
21.0 0.9627411358782059
22.0 0.9627411358782059
23.0 0.9627411358782059
24.0 0.9627411358782059
25.0 0.9627411358782059
26.0 0.9627411358782059
27.0 0.9627411358782059
28.0 0.9627411358782059
29.0 0.9627411358782059
30.0 0.9627411358782059
31.0 0.9627411358782059
32.0 0.9627411358782059
33.0 0.9627411358782059
34.0 0.9627411358782059
35.0 0.9627411358782059
36.0 0.9627411358782059
37.0 0.9627411358782059
38.0 0.9627411358782059
39.0 0.9627411358782059
40.0 0.9627411358782059
41.0 0.9627411358782059
42.0 0.9627411358782059
43.0 0.9627411358782059
44.0 0.9627411358782059
45.0 0.9627411358782059
46.0 0.9627411358782059
47.0 0.9627411358782059
48.0 0.9627411358782059
49.0 0.9627411358782059
50.0 0.9627411358782059
