x y
1.0 0.8872552636048242
2.0 0.948178527013892
3.0 0.959578625593934
4.0 0.9622347288328577
5.0 0.9645179964468474
6.0 0.9641275717680843
7.0 0.9677004554828414
8.0 0.9672324454110958
9.0 0.9666260854706343
10.0 0.9692048328835857
11.0 0.9687609098967225
12.0 0.9702569460475635
13.0 0.9685475636377994
14.0 0.9671136759600083
15.0 0.9686718853733138
16.0 0.9685703726713935
17.0 0.9711759629556876
18.0 0.970090570784928
19.0 0.969823638824794
20.0 0.9680996807848311
21.0 0.9698700902464741
22.0 0.9697719001581683
23.0 0.9688534172040832
24.0 0.9688150641463477
25.0 0.9690529896811909
26.0 0.970100209494677
27.0 0.9684424726961662
28.0 0.9703847127156856
29.0 0.9703847127156856
30.0 0.9703847127156856
31.0 0.9703847127156856
32.0 0.9703847127156856
33.0 0.9703847127156856
34.0 0.9712536099939909
35.0 0.9696014021878157
36.0 0.9701953039611925
37.0 0.9701953039611925
38.0 0.9711059708472601
39.0 0.9711059708472601
40.0 0.9711059708472601
41.0 0.9719545128019595
42.0 0.9719545128019595
43.0 0.9726439924897982
44.0 0.9726439924897982
45.0 0.9713195348213467
46.0 0.9732784566124112
47.0 0.9726439924897982
48.0 0.9726439924897982
49.0 0.9726439924897982
50.0 0.9726439924897982
