x y
1.0 0.0671389828928321
2.0 0.11155110200485813
3.0 0.13910697437967146
4.0 0.1513119836599719
5.0 0.17263239628931357
6.0 0.18832048101768584
7.0 0.21423735595400362
8.0 0.2249025598654541
9.0 0.23576514901901358
10.0 0.24301384674970325
11.0 0.24897642343194998
12.0 0.25124451538538806
13.0 0.2647265738195525
14.0 0.27563012000705117
15.0 0.27749217377352414
16.0 0.28588424449605215
17.0 0.2966442840566465
18.0 0.30195509120402514
19.0 0.31165689438006317
20.0 0.3206368110476785
21.0 0.32938358224522324
22.0 0.3355408437093074
23.0 0.3450682503551158
24.0 0.3514029807042705
25.0 0.3519134213431789
26.0 0.3493249423238073
27.0 0.3536253794143917
28.0 0.35526929895691095
29.0 0.36444707463771914
30.0 0.3667285687777028
31.0 0.3690903993730005
32.0 0.3747886989985915
33.0 0.3795625871294357
34.0 0.38572241329542106
35.0 0.39067212222034603
36.0 0.39670694512833615
37.0 0.4013225966930675
38.0 0.4021925311877294
39.0 0.4099250305075876
40.0 0.4124633254576343
41.0 0.41451709961359506
42.0 0.4177804206581302
43.0 0.4249879617007208
44.0 0.4289433306603362
45.0 0.43113873658084645
46.0 0.43247200126943103
47.0 0.43375661804656335
48.0 0.4328880760662443
49.0 0.43484635074147554
50.0 0.4375220682316789
