x y
1.0 0.002230330669179551
2.0 0.004295795214190112
3.0 0.007322600602959861
4.0 0.012119064254148418
5.0 0.01913274452580779
6.0 0.03225258693320034
7.0 0.04091497550541079
8.0 0.059206047957308605
9.0 0.06275612013764365
10.0 0.0631027621594792
11.0 0.06535276770176365
12.0 0.06594641056832438
13.0 0.07209623769637094
14.0 0.07369046335338426
15.0 0.08122662216003039
16.0 0.08800135436621627
17.0 0.08829386161832897
18.0 0.08868940497620462
19.0 0.09535388398402261
20.0 0.10104789482710116
21.0 0.1015296992844493
22.0 0.10210700471232587
23.0 0.10267580898415662
24.0 0.10380154729523836
25.0 0.10510936063053311
26.0 0.1060164675488467
27.0 0.1089288021476301
28.0 0.10886298164268116
29.0 0.10928177945178606
30.0 0.11007130812525528
31.0 0.1106151260201012
32.0 0.1123117501947862
33.0 0.11270561082390357
34.0 0.11383471331370645
35.0 0.11852588052386132
36.0 0.12138656112016669
37.0 0.12253144018577393
38.0 0.12266211113514668
39.0 0.1272444096476257
40.0 0.12721961417892425
41.0 0.12740321860912618
42.0 0.1309166100353849
43.0 0.13393814450275499
44.0 0.13405899428325496
45.0 0.138598911139493
46.0 0.1415092682270097
47.0 0.14206081449925675
48.0 0.14250117807808374
49.0 0.14279623044320738
50.0 0.15207387523672042
