x y
1.0 1.00323350222418
2.0 0.9581343641402134
3.0 0.9563626635392997
4.0 0.9483343195092275
5.0 0.9614836753640038
6.0 0.9614836753640038
7.0 0.9619046636421247
8.0 0.9619972015477294
9.0 0.9622220332598334
10.0 0.9617197173171029
11.0 0.9617197173171029
12.0 0.9617197173171029
13.0 0.9641394298044061
14.0 0.9627154789724475
15.0 0.9617197173171029
16.0 0.9607105919476342
17.0 0.9631164531871499
18.0 0.9634845054131204
19.0 0.9634845054131204
20.0 0.9634845054131204
21.0 0.9634845054131204
22.0 0.9634845054131204
23.0 0.9634845054131204
24.0 0.9610936323819222
25.0 0.9596516086507171
26.0 0.961233011653346
27.0 0.9636054882802527
28.0 0.9620356846939598
29.0 0.961233011653346
30.0 0.9620356846939598
31.0 0.9636054882802527
32.0 0.9636054882802527
33.0 0.9648778640184762
34.0 0.9648778640184762
35.0 0.9648778640184762
36.0 0.9683574646726347
37.0 0.9683574646726347
38.0 0.9683574646726347
39.0 0.9683574646726347
40.0 0.9648778640184762
41.0 0.9648778640184762
42.0 0.9683574646726347
43.0 0.9683574646726347
44.0 0.9683574646726347
45.0 0.9683574646726347
46.0 0.9683574646726347
47.0 0.9674954200423779
48.0 0.9674954200423779
49.0 0.9683574646726347
50.0 0.9674954200423779
