x y
1.0 0.015988833709517813
2.0 0.048506456681632136
3.0 0.061153100617618285
4.0 0.07717600311770473
5.0 0.13807565026628618
6.0 0.1451388405335633
7.0 0.15819790949599558
8.0 0.16602527950553964
9.0 0.17621696015206278
10.0 0.19183871688659682
11.0 0.21639647299499487
12.0 0.224923942845768
13.0 0.24530375758301431
14.0 0.2580039190911214
15.0 0.26543864167325587
16.0 0.27479315809998356
17.0 0.2784631888423713
18.0 0.2897025452240989
19.0 0.29983175801395673
20.0 0.3089346774436483
21.0 0.31821587717024447
22.0 0.3236645830155322
23.0 0.3287805908263056
24.0 0.33673290832670244
25.0 0.34216582188282585
26.0 0.34101947012993594
27.0 0.345039038786751
28.0 0.3516292753192405
29.0 0.3541390923976676
30.0 0.35651293411698587
31.0 0.36285546173306354
32.0 0.37410043944217064
33.0 0.37821982719619074
34.0 0.38893016209849074
35.0 0.3918617974452178
36.0 0.3916572881457542
37.0 0.3949794161625031
38.0 0.3966761692245706
39.0 0.40318864050528
40.0 0.40893759125446155
41.0 0.4174367349179944
42.0 0.42075929304184034
43.0 0.4296073934408454
44.0 0.43710981628115686
45.0 0.43960275503072427
46.0 0.44559450871375594
47.0 0.4476512708180204
48.0 0.45317681783796815
49.0 0.45469608027850045
50.0 0.4562131539119276
