x y
1.0 0.7268513243001378
2.0 0.8066755149767088
3.0 0.8095314046045392
4.0 0.8095314046045392
5.0 0.8085521727292527
6.0 0.8175007696834135
7.0 0.8181045523084532
8.0 0.8176248319679289
9.0 0.8176248319679289
10.0 0.8176248319679289
11.0 0.8176248319679289
12.0 0.8176248319679289
13.0 0.8199287152885335
14.0 0.821980679439579
15.0 0.8201136766363458
16.0 0.8170234176537031
17.0 0.8208312814752964
18.0 0.8212221320364468
19.0 0.8212221320364468
20.0 0.8208312814752964
21.0 0.8208312814752964
22.0 0.8208312814752964
23.0 0.8208312814752964
24.0 0.8208312814752964
25.0 0.8208312814752964
26.0 0.8208312814752964
27.0 0.821980679439579
28.0 0.821980679439579
29.0 0.821980679439579
30.0 0.821980679439579
31.0 0.821980679439579
32.0 0.821980679439579
33.0 0.821980679439579
34.0 0.821980679439579
35.0 0.821980679439579
36.0 0.821980679439579
37.0 0.821980679439579
38.0 0.821980679439579
39.0 0.821980679439579
40.0 0.821980679439579
41.0 0.821980679439579
42.0 0.821980679439579
43.0 0.821980679439579
44.0 0.821980679439579
45.0 0.821980679439579
46.0 0.821980679439579
47.0 0.821980679439579
48.0 0.821980679439579
49.0 0.821980679439579
50.0 0.821980679439579
