x y
1.0 0.8598851638522913
2.0 0.9176496335683799
3.0 0.9316835127792334
4.0 0.9389900153367687
5.0 0.9483449673018921
6.0 0.9484068793459652
7.0 0.9558844373306545
8.0 0.9577775537478075
9.0 0.9566499902105742
10.0 0.9584672548128464
11.0 0.9592426954304285
12.0 0.9605929408501723
13.0 0.9593824261316686
14.0 0.9593482179173044
15.0 0.9607014633350737
16.0 0.9619832563418799
17.0 0.9643184503625012
18.0 0.9644001969215911
19.0 0.9638230379864494
20.0 0.963224642773611
21.0 0.9607246427736111
22.0 0.9613850089621507
23.0 0.9619985473403843
24.0 0.9638296872130855
25.0 0.9644498754081241
26.0 0.9650410084130501
27.0 0.9638785903110378
28.0 0.9650527516258924
29.0 0.9650527516258924
30.0 0.9650527516258924
31.0 0.9650527516258924
32.0 0.9650527516258924
33.0 0.9650527516258924
34.0 0.965658186782411
35.0 0.964511035728662
36.0 0.9644638928545735
37.0 0.9644638928545735
38.0 0.9650693280110924
39.0 0.9650693280110924
40.0 0.9650693280110924
41.0 0.9656212760630403
42.0 0.9656212760630403
43.0 0.9662495096181031
44.0 0.9662495096181031
45.0 0.9656912173356729
46.0 0.9668269262134837
47.0 0.9662495096181031
48.0 0.9662495096181031
49.0 0.9662495096181031
50.0 0.9662495096181031
