x y
1.0 0.5429849607463957
2.0 0.8151039994122671
3.0 0.865416278019042
4.0 0.913810082803673
5.0 0.9336596615549556
6.0 0.9432700005886911
7.0 0.9543671404496429
8.0 0.9582051463540789
9.0 0.963099570847274
10.0 0.9706187905145425
11.0 0.9706254680665636
12.0 0.9749648490834755
13.0 0.9767071216053249
14.0 0.9766317004820599
15.0 0.976999058239533
16.0 0.9764798210679855
17.0 0.9778151657134206
18.0 0.9779904993657137
19.0 0.9778972268055
20.0 0.9779802960919767
21.0 0.9751617243330658
22.0 0.9768273404358496
23.0 0.9785370271201529
24.0 0.9798626194142603
25.0 0.9803731383436709
26.0 0.9796437972054253
27.0 0.9796437972054253
28.0 0.9798170233717152
29.0 0.980070949088104
30.0 0.9811840950255892
31.0 0.9811840950255892
32.0 0.9816137437941175
33.0 0.9822092305443644
34.0 0.9822092305443644
35.0 0.9822938891549615
36.0 0.9823788699215992
37.0 0.9825545225773142
38.0 0.9826444966960972
39.0 0.9829043127815031
40.0 0.9835131890803751
41.0 0.9837644063561296
42.0 0.9840115050818067
43.0 0.9843443878344363
44.0 0.9845202900570491
45.0 0.9846880891907318
46.0 0.9850313516461828
47.0 0.9853735715547834
48.0 0.9856231904577086
49.0 0.9859694973292337
50.0 0.9861353738222636
