x y
1.0 0.5152850560628484
2.0 0.7863784892533706
3.0 0.8785094505055098
4.0 0.9202688253456838
5.0 0.947591278168885
6.0 0.9660019653734612
7.0 0.9729737710482981
8.0 0.9726874465353337
9.0 0.973264261584043
10.0 0.973530577932868
11.0 0.9740306243009295
12.0 0.9762063049202139
13.0 0.9773067190355077
14.0 0.9780238014227816
15.0 0.9782151339266145
16.0 0.9785209177162614
17.0 0.9784582841506844
18.0 0.9786481842569632
19.0 0.9791989453001149
20.0 0.9797572483698367
21.0 0.9805609597597563
22.0 0.9806835388200887
23.0 0.9829919839162251
24.0 0.983054714070789
25.0 0.9833644641971644
26.0 0.9835478630897556
27.0 0.9837296903893711
28.0 0.9839752268866176
29.0 0.9844091962675847
30.0 0.9845316576734762
31.0 0.984712456549883
32.0 0.9852019607997878
33.0 0.9852019607997878
34.0 0.9855692701452472
35.0 0.9855075132738653
36.0 0.9856888750669637
37.0 0.9856876762398927
38.0 0.9860519537268081
39.0 0.986053262193758
40.0 0.9864149489400191
41.0 0.9862339541012549
42.0 0.9862942016982696
43.0 0.986540736750411
44.0 0.9867235362504092
45.0 0.987266156727323
46.0 0.9874506527086304
47.0 0.98744941619733
48.0 0.9875702579397183
49.0 0.9873868181213913
50.0 0.9875693464707046
