x y
1.0 0.552438298333744
2.0 0.6133727676830376
3.0 0.6422448024985163
4.0 0.6564863481672903
5.0 0.6558864063039628
6.0 0.6589846857384954
7.0 0.6591786087522911
8.0 0.6635157966040071
9.0 0.65679354975383
10.0 0.6585364462080087
11.0 0.6585922622492897
12.0 0.6596562010880707
13.0 0.6593171370745314
14.0 0.6560217860541806
15.0 0.6590861182337849
16.0 0.6541502733679799
17.0 0.6514977199603553
18.0 0.6507447570531557
19.0 0.6542359049368706
20.0 0.6548519859482042
21.0 0.6547687628501535
22.0 0.6550181111922385
23.0 0.6553199632531095
24.0 0.6553199632531095
25.0 0.6552496537701299
26.0 0.6556867244451119
27.0 0.6555705020735854
28.0 0.6547592315663519
29.0 0.6551140529185948
30.0 0.6551463516391427
31.0 0.6556779119446934
32.0 0.6560297546367106
33.0 0.6560882884563435
34.0 0.6560750998068641
35.0 0.6555676664359489
36.0 0.6563621986695953
37.0 0.6572401151028786
38.0 0.6569420547527576
39.0 0.6569936302101188
40.0 0.6569415427978639
41.0 0.6571975422216713
42.0 0.6599252213778339
43.0 0.6600032854363462
44.0 0.6595800161981789
45.0 0.6594965988720677
46.0 0.6594899865536206
47.0 0.6599568133452263
48.0 0.6577012775542158
49.0 0.657209427710286
50.0 0.6580805970424822
