x y
1.0 0.4839030043362298
2.0 0.5574830848685732
3.0 0.5919076358737482
4.0 0.6039621047600844
5.0 0.6133503845409067
6.0 0.6185983015425534
7.0 0.6191814678364331
8.0 0.6217140399871771
9.0 0.6269419399872022
10.0 0.6302675232620655
11.0 0.6304479285826191
12.0 0.6322775632475625
13.0 0.6320762255642107
14.0 0.6352956735772802
15.0 0.6391519161161439
16.0 0.6357020384268244
17.0 0.6357353968193368
18.0 0.635317174258955
19.0 0.636883877072004
20.0 0.6394269046269427
21.0 0.6393713197888008
22.0 0.6396538150341605
23.0 0.6402410240356369
24.0 0.6402410240356369
25.0 0.6399810564591268
26.0 0.6408341024447798
27.0 0.6408059735557929
28.0 0.6403491361942246
29.0 0.6405533688241566
30.0 0.6403714447641081
31.0 0.6402614002745257
32.0 0.6407853015398958
33.0 0.6409806611390383
34.0 0.6408763957288348
35.0 0.6404064993608284
36.0 0.641064488470861
37.0 0.6401885467002705
38.0 0.6400691506535816
39.0 0.6400897417650667
40.0 0.6400133453465535
41.0 0.6379539423289836
42.0 0.6403623614967974
43.0 0.641882512334244
44.0 0.6420313095980485
45.0 0.6419322581825023
46.0 0.6418961781403164
47.0 0.6420743283143908
48.0 0.6413393867062818
49.0 0.6408858557755467
50.0 0.6392755298236172
