x y
1.0 0.511455961844788
2.0 0.6174790185882322
3.0 0.6868611183458601
4.0 0.7803996162445617
5.0 0.8162700027783366
6.0 0.8272869626997658
7.0 0.8459778347273035
8.0 0.8589354058599437
9.0 0.8601154326466466
10.0 0.8601873186716019
11.0 0.8628763553329803
12.0 0.8628763553329803
13.0 0.8599462079793849
14.0 0.8634691119287721
15.0 0.8630105325009793
16.0 0.8627402895822371
17.0 0.865167684229918
18.0 0.8666031889859955
19.0 0.8681834146183496
20.0 0.869612683294898
21.0 0.8696667698149945
22.0 0.8678728663482385
23.0 0.8685549302892602
24.0 0.871810479340279
25.0 0.871810479340279
26.0 0.8720841701438933
27.0 0.8722789125647699
28.0 0.872369336620883
29.0 0.8694644067025398
30.0 0.8707469737914175
31.0 0.8720332420089856
32.0 0.8717972427102755
33.0 0.8739851011388384
34.0 0.8745861245629608
35.0 0.8771378386736035
36.0 0.8778441537244467
37.0 0.8819659890768192
38.0 0.8836616479780428
39.0 0.8775354067941215
40.0 0.87521301260689
41.0 0.8738721410258995
42.0 0.8741235860118421
43.0 0.8741235860118421
44.0 0.8764235743078674
45.0 0.8772864974209578
46.0 0.8774677022334851
47.0 0.8807891057749914
48.0 0.8794169516779367
49.0 0.8790010658538542
50.0 0.8784995423818966
