x y
1.0 -0.003429158969115595
2.0 0.005293192189594592
3.0 0.012580874417842718
4.0 0.011895967111059016
5.0 0.02781503693669747
6.0 0.042695620487013794
7.0 0.059458251474002646
8.0 0.07868922013969797
9.0 0.09258487156698461
10.0 0.09807304551720078
11.0 0.11315141792811784
12.0 0.11168153565549359
13.0 0.13211921758384143
14.0 0.14911095043700712
15.0 0.16394136544565646
16.0 0.16908524725181168
17.0 0.1757492893286906
18.0 0.1882247612040375
19.0 0.19895632325043178
20.0 0.218575404387698
21.0 0.22039829987835785
22.0 0.24862304682325517
23.0 0.2561694512275378
24.0 0.28279750269546433
25.0 0.29494943967375936
26.0 0.300921368016799
27.0 0.3019193037342847
28.0 0.3153836288852111
29.0 0.3193865225762226
30.0 0.326172706947608
31.0 0.32721773861251663
32.0 0.34137449635621264
33.0 0.3454339750689287
34.0 0.34731875392688927
35.0 0.3481785471031397
36.0 0.3542802402724764
37.0 0.36200626438865163
38.0 0.36363843984712246
39.0 0.3684700888163403
40.0 0.3779306148316347
41.0 0.3959468403848455
42.0 0.40263845809860443
43.0 0.41818507538816546
44.0 0.4206814032458126
45.0 0.42243795840637044
46.0 0.4241362683977407
47.0 0.42874831450298556
48.0 0.4307127538107194
49.0 0.4560837557507065
50.0 0.45828488783594057
