x y
1.0 0.0
2.0 0.0
3.0 0.03087250608795937
4.0 0.03087250608795937
5.0 0.04214716026983799
6.0 0.042314870328065676
7.0 0.048705330665637966
8.0 0.10640651571586907
9.0 0.15516927561806837
10.0 0.15516927561806837
11.0 0.1574052445586282
12.0 0.16282608870528853
13.0 0.16282608870528853
14.0 0.16641928625647265
15.0 0.3443599355591485
16.0 0.4243303475069756
17.0 0.45192356742182205
18.0 0.45446463742660836
19.0 0.4659496807231341
20.0 0.4667378765065847
21.0 0.47885893985087347
22.0 0.48581400825805987
24.0 0.5039933334297335
25.0 0.506760111996174
26.0 0.5066013401533151
28.0 0.5141380343112656
30.0 0.5699033354882164
31.0 0.570549591982149
33.0 0.5934500924538446
35.0 0.6080648337268126
37.0 0.6111939968578878
39.0 0.6163432805134881
41.0 0.611579553173625
44.0 0.6281839023562714
46.0 0.6337424053161251
49.0 0.6369471403411955
52.0 0.6353353484468899
55.0 0.636530429073489
58.0 0.6371500350932573
62.0 0.6382776689091635
65.0 0.6338227502350458
69.0 0.6343052928455025
73.0 0.6319216442339818
77.0 0.6326728427079202
81.0 0.6174627353987641
86.0 0.6177020868043306
91.0 0.6172028189099844
96.0 0.617862335913114
102.0 0.6144433278216105
108.0 0.6092001662339549
114.0 0.6044233754107478
121.0 0.588825638817489
128.0 0.5891911895940996
135.0 0.5865004361737898
143.0 0.5894511931230307
151.0 0.5881902479198498
160.0 0.5884166945686928
169.0 0.5802918768838072
178.0 0.5793214078518577
189.0 0.5735604903462395
200.0 0.5675055023151566
211.0 0.5653033736702064
223.0 0.5660266661510275
236.0 0.5657850536931708
249.0 0.5606078719681078
