x y
1.0 0.05625197559023229
2.0 0.10032607760539575
3.0 0.13821139649792497
4.0 0.15448732726277556
5.0 0.18773431977626764
6.0 0.2134092545549671
7.0 0.23229028082940523
8.0 0.2503583250750629
9.0 0.2655272002990622
10.0 0.2745772034360274
11.0 0.2985542786245345
12.0 0.3160929626108759
13.0 0.33388618012061727
14.0 0.34810212945800717
15.0 0.35749812915285284
16.0 0.36310573539138324
17.0 0.3757771259838587
18.0 0.37927192124173476
19.0 0.3869202678970697
20.0 0.39988096197801715
21.0 0.4128056235546111
22.0 0.4269485756960894
23.0 0.44360018442516064
24.0 0.45159381499749496
25.0 0.4602433606560301
26.0 0.46621052988120554
27.0 0.4682553764911743
28.0 0.4780352619024962
29.0 0.48594622971272056
30.0 0.5014423466662474
31.0 0.5054799182806141
32.0 0.51665832309848
33.0 0.5235038535092954
34.0 0.5256421524612107
35.0 0.5314866853825672
36.0 0.5343785052507544
37.0 0.53451094695961
38.0 0.5370305132382425
39.0 0.5400739722973538
40.0 0.5457731899117275
41.0 0.5533115214880191
42.0 0.5593535253305078
43.0 0.5655693608626294
44.0 0.564570150012441
45.0 0.5691595260266565
46.0 0.5734372089998079
47.0 0.5775170994151586
48.0 0.5822981070802042
49.0 0.5871532802130698
50.0 0.5946218710334307
