x y
1.0 0.020745987987065673
2.0 0.19057325098687955
3.0 0.32483239426716043
4.0 0.32483239426716043
5.0 0.422127813961358
6.0 0.4628227645667824
7.0 0.4828944998080105
8.0 0.3830660823042772
9.0 0.4662045501498148
10.0 0.49296117785208854
11.0 0.4893997112222399
12.0 0.5128964454272086
13.0 0.5190451281563914
14.0 0.524144618990853
15.0 0.5146377985130314
16.0 0.5291149934963442
17.0 0.5266869377808093
18.0 0.5326855574651217
19.0 0.5413239434668173
20.0 0.5412239904080726
21.0 0.5297934657779583
22.0 0.5266710551603166
23.0 0.5310218294338819
24.0 0.5306600973288902
25.0 0.5306954571953848
26.0 0.5306954571953848
27.0 0.5299024166188581
28.0 0.525738849746162
29.0 0.525738849746162
30.0 0.5325774164267678
31.0 0.5325774164267678
32.0 0.5333156811368329
33.0 0.5254992642712624
34.0 0.5183096186809129
35.0 0.519953608180848
36.0 0.5245001128196071
37.0 0.5263650081516767
38.0 0.519066154627235
39.0 0.5284052947052995
40.0 0.529521689909255
41.0 0.5272766081769162
42.0 0.523354795321058
43.0 0.4822785189639103
44.0 0.4911475515772339
45.0 0.506613290757337
46.0 0.49333713138942353
47.0 0.49266907138541427
48.0 0.49266907138541427
49.0 0.4850877670479109
50.0 0.5004706020629857
