x y
1.0 0.30568910937169996
2.0 0.41169656653754017
3.0 0.5447618773431412
4.0 0.5447618773431412
5.0 0.5449535754969919
6.0 0.6010749896107015
7.0 0.5932091568400573
8.0 0.5932091568400573
9.0 0.6005449844032825
10.0 0.6019038612634683
11.0 0.5806249587060592
12.0 0.5800919614447453
13.0 0.5810371970921131
14.0 0.5806503336444746
15.0 0.5774480631246852
16.0 0.5774480631246852
17.0 0.5834652646220697
18.0 0.5819509963370771
19.0 0.5900230020630933
20.0 0.5900230020630933
21.0 0.5900230020630933
22.0 0.5879134312220108
24.0 0.5879134312220108
25.0 0.5879134312220108
26.0 0.5879134312220108
28.0 0.5879134312220108
30.0 0.5879134312220108
31.0 0.5879134312220108
33.0 0.5896995761908811
35.0 0.5873682976759704
37.0 0.5956991991391452
39.0 0.595736924482697
41.0 0.5914198531346528
44.0 0.5901848349101712
46.0 0.5840818526741148
49.0 0.5840818526741148
52.0 0.5840818526741148
55.0 0.5786314107153399
58.0 0.5786314107153399
62.0 0.5785938544023767
65.0 0.579647918723643
69.0 0.579647918723643
73.0 0.5813822837974272
77.0 0.5853200778645234
81.0 0.5843947795698909
86.0 0.5844790591003409
91.0 0.5801238527868299
96.0 0.5794350162741332
102.0 0.5802695207292655
108.0 0.5802799796620138
114.0 0.5898829373577968
121.0 0.581903917356342
128.0 0.5832096001046213
135.0 0.5832273329213834
143.0 0.589648755828424
151.0 0.5895616053302025
160.0 0.5994332218879166
169.0 0.5917527149496634
178.0 0.5990699788054432
189.0 0.6013268217864444
200.0 0.600311487104199
211.0 0.6005251242932912
223.0 0.60015810013921
236.0 0.5993145935886709
249.0 0.59956776006414
