x y
1.0 0.645842461062516
2.0 0.8632599918944468
3.0 0.9036551857512481
4.0 0.9282464477140577
5.0 0.9512116406288728
6.0 0.9698419990536452
7.0 0.9821204685774569
8.0 0.985083061415005
9.0 0.9890350514006625
10.0 0.9904767270362902
11.0 0.992339772413836
12.0 0.993758790906481
13.0 0.9935183024756087
14.0 0.9928601456546575
15.0 0.9931076069353566
16.0 0.9934372383567744
17.0 0.9935968444502954
18.0 0.9935207002947097
19.0 0.9929305319380033
20.0 0.9934386769657217
21.0 0.9936026027092139
22.0 0.9939373847725623
23.0 0.9942763534122948
24.0 0.9944442301635344
25.0 0.994441504288418
26.0 0.9944448225116472
27.0 0.9945298308178228
28.0 0.9946091268274044
29.0 0.9948540200666904
30.0 0.9948540200666904
31.0 0.9948540200666904
32.0 0.9949323056617475
33.0 0.9950168340063066
34.0 0.995101077520609
35.0 0.995101077520609
36.0 0.995101077520609
37.0 0.995101077520609
38.0 0.995101077520609
39.0 0.9950202378412293
40.0 0.9950202378412293
41.0 0.9949376621376897
42.0 0.9950202378412293
43.0 0.9949366981281148
44.0 0.9949357094966702
45.0 0.9948536821938626
46.0 0.9947687720156042
47.0 0.9947687720156042
48.0 0.9951046242406253
49.0 0.9951046242406253
50.0 0.9950210838172036
