x y
1.0 0.016604941699876863
2.0 0.14302917387985348
3.0 0.31313604278737817
4.0 0.3327795984622273
5.0 0.3001614182184503
6.0 0.15983331673782664
7.0 0.1758970461372561
8.0 0.21228293140775242
9.0 0.2673780584090628
10.0 0.3129717775074432
11.0 0.2828860881217984
12.0 0.29241691747885745
13.0 0.20385546181882655
14.0 0.2317003958410971
15.0 0.23236678171505454
16.0 0.2302629301747781
17.0 0.24375453062187996
18.0 0.24012586511723336
19.0 0.2311038590699072
20.0 0.24549096445221363
21.0 0.24788808948708713
22.0 0.2479849873807307
23.0 0.2474367072404663
24.0 0.24018691188875882
25.0 0.2432343472629032
26.0 0.255733839611233
27.0 0.2561316753322779
28.0 0.28985066111471836
29.0 0.2950707079955287
30.0 0.27361777886051697
31.0 0.27234812648089113
32.0 0.2868423553415198
33.0 0.2931472621867975
34.0 0.28320350924278037
35.0 0.29054155736256093
36.0 0.2712960437368225
37.0 0.26452757220931267
38.0 0.26967955584461967
39.0 0.26799294317413036
40.0 0.27013763876137453
41.0 0.2696907212953
42.0 0.263594485218193
43.0 0.2610211302077504
44.0 0.2610955887000984
45.0 0.2748951310122112
46.0 0.2746495398198918
47.0 0.27517101307617714
48.0 0.2744389338451322
49.0 0.27525390721262555
50.0 0.2756111105582598
