x y
1.0 0.17544794272882863
2.0 0.2770296094184984
3.0 0.32753671176703014
4.0 0.40759881120855734
5.0 0.4525668425920184
6.0 0.464722070361529
7.0 0.48392442078750514
8.0 0.501576992654972
9.0 0.5096969107738697
10.0 0.5132981905096755
11.0 0.5184496770283951
12.0 0.5522752931701657
13.0 0.5679227830249907
14.0 0.586278973877962
15.0 0.6283792766526327
16.0 0.6448181277874285
17.0 0.6472257044965527
18.0 0.6469806311953
19.0 0.6596429706631197
20.0 0.6627670393255088
21.0 0.6646796327112416
22.0 0.6644600874856049
23.0 0.6552139700251436
24.0 0.6611595316071361
25.0 0.6735465045224186
26.0 0.6742700528907102
27.0 0.6840073559955567
28.0 0.6840061966586193
29.0 0.6840061966586193
30.0 0.6859095721168049
31.0 0.6853835099604509
32.0 0.6912771486620255
33.0 0.691852662334165
34.0 0.692609043266099
35.0 0.693711191057078
36.0 0.693711191057078
37.0 0.6967438555621573
38.0 0.6979170554509536
39.0 0.6910399262622527
40.0 0.690666153004335
41.0 0.6902635955807025
42.0 0.6893748405542678
43.0 0.703993809450611
44.0 0.7051261717206594
45.0 0.7063358771711117
46.0 0.7152898483591832
47.0 0.7147689596592789
48.0 0.7154138525238514
49.0 0.7158797849305923
50.0 0.7158797849305923
