x y
1.0 0.03511636672204861
2.0 0.08418954261050825
3.0 0.11197287934595523
4.0 0.12329083013875991
5.0 0.17313535156502596
6.0 0.20276394987844848
7.0 0.2201928943626636
8.0 0.2342349072092041
9.0 0.2377085146079388
10.0 0.24405333868153434
11.0 0.2522110859165354
12.0 0.26404597086661274
13.0 0.28433526989201896
14.0 0.2998690234006177
15.0 0.325455627658865
16.0 0.3307940429642341
17.0 0.33463177792770327
18.0 0.3473659602312882
19.0 0.3521977079698665
20.0 0.356059753949281
21.0 0.3605428218187792
22.0 0.35868754802295544
24.0 0.39497224279934134
25.0 0.3993467977452716
26.0 0.404409056223495
28.0 0.42381877489865316
30.0 0.4327276556988664
31.0 0.4316856432434174
33.0 0.44957216699458913
35.0 0.4533506170821771
37.0 0.4725991746205994
39.0 0.49111423743344645
41.0 0.5106238230322762
44.0 0.54009692272601
46.0 0.5418156918968611
49.0 0.5425847622663996
52.0 0.5653683285579045
55.0 0.5765378247120062
58.0 0.5869540418971622
62.0 0.6006274248056955
65.0 0.6076455822848479
69.0 0.6133782222456505
73.0 0.6285913270031975
77.0 0.6316963619039726
81.0 0.6460751283601774
86.0 0.6540811708534254
91.0 0.6594947278237253
96.0 0.6590683022505798
102.0 0.6583972228677809
108.0 0.6587336263667486
114.0 0.6614195714024157
121.0 0.6693412018337203
128.0 0.6720895919397738
135.0 0.6741329603436647
143.0 0.6407657340223657
151.0 0.6462147258212565
160.0 0.6350021686374916
169.0 0.6419443109726516
178.0 0.6479959471131131
189.0 0.6575760392943051
200.0 0.6641274692896151
211.0 0.6692314507674945
223.0 0.6735567852167541
236.0 0.6801921651981083
249.0 0.6886475158329634
