x y
1.0 0.5372805528803355
2.0 0.6192923126935865
3.0 0.6930753381304228
4.0 0.783377217459049
5.0 0.7963981913195971
6.0 0.811502425266856
7.0 0.8247275608035517
8.0 0.8122065697307844
9.0 0.8198981301098822
10.0 0.8243790535007036
11.0 0.8257600224049115
12.0 0.8312918308501768
13.0 0.8431170569536703
14.0 0.848600590028247
15.0 0.8509361615203936
16.0 0.8508941760713746
17.0 0.8562228035859121
18.0 0.8567887617073968
19.0 0.8565571223294383
20.0 0.8586674635654956
21.0 0.8624537316620933
22.0 0.8642611200943817
23.0 0.8620909221974896
24.0 0.8628794003460379
25.0 0.8644624989334087
26.0 0.8636385323005568
27.0 0.8673809544845653
28.0 0.8690395783373892
29.0 0.8752554815687364
30.0 0.8741959635517713
31.0 0.8765133140542545
32.0 0.8768182140010785
33.0 0.8779391881674607
34.0 0.8784727780377743
35.0 0.879540745796872
36.0 0.8782589306004599
37.0 0.877914796300282
38.0 0.8804003120796521
39.0 0.8833118323407108
40.0 0.8861814819029672
41.0 0.8878910732545373
42.0 0.8869219381012747
43.0 0.8886442324229108
44.0 0.889793707167402
45.0 0.890784573599445
46.0 0.8911877455763646
47.0 0.8934915706005588
48.0 0.8934915706005588
49.0 0.8950546436346611
50.0 0.8951701216644125
