x y
1.0 5.9828307375311703e-05
2.0 0.006030105517977234
3.0 0.01638839512014851
4.0 0.04521059163037658
5.0 0.05872643744398338
6.0 0.060888574856318496
7.0 0.07856366733903562
8.0 0.0826055365743577
9.0 0.08696529374408603
10.0 0.09160881487823769
11.0 0.09647924237166915
12.0 0.10018741642411357
13.0 0.11096996218687355
14.0 0.11186470600572813
15.0 0.12615467672728684
16.0 0.13280950233554825
17.0 0.13570029956014143
18.0 0.13771075459261936
19.0 0.1397659341869354
20.0 0.14329263112042007
21.0 0.144515748368932
22.0 0.14972634831230128
24.0 0.15488925034699255
25.0 0.15696404568540023
26.0 0.16203211416534827
28.0 0.16578420661377533
30.0 0.1807979992970894
31.0 0.18458173418237636
33.0 0.19319903633594074
35.0 0.19875511783350722
37.0 0.20760388333360444
39.0 0.20920686826952048
41.0 0.2253039083069602
44.0 0.2605115991021558
46.0 0.28333769791166635
49.0 0.31906758924184075
52.0 0.3417626137102378
55.0 0.37552183302645387
58.0 0.39402880836231463
62.0 0.4227719968350323
65.0 0.4378178041463439
69.0 0.45817291190227394
73.0 0.48327021130606124
77.0 0.5093689034919043
81.0 0.5304463609806064
86.0 0.5525963543255089
91.0 0.5693527057676029
96.0 0.5874960736222784
102.0 0.6045902606591936
108.0 0.620309794332469
114.0 0.6352935675496084
121.0 0.6530321531351172
128.0 0.665717536968854
135.0 0.6819068676481974
143.0 0.6969613346042508
151.0 0.7076971570712631
160.0 0.7186143955615064
169.0 0.7281098680128514
178.0 0.7376842344177401
189.0 0.7486516857861029
200.0 0.7570344176454871
211.0 0.7665715185450535
223.0 0.7745906373145547
236.0 0.7834871017284232
249.0 0.7901507092261104
