x y
1.0 0.16015893089604977
2.0 0.2205162107009982
3.0 0.2432809834724301
4.0 0.3131567566987332
5.0 0.33831853985434346
6.0 0.35543265498460774
7.0 0.3644617448532527
8.0 0.37015217470759976
9.0 0.38295246719109305
10.0 0.38991483102951985
11.0 0.39757654668629183
12.0 0.3977883904052704
13.0 0.42151018720309114
14.0 0.42326281340877026
15.0 0.4325035027574675
16.0 0.43416913086896247
17.0 0.44023643740270907
18.0 0.4472062438467274
19.0 0.4592911754230848
20.0 0.46077416396250603
21.0 0.4610337148980401
22.0 0.46084462765404427
23.0 0.4752519213525884
24.0 0.4900106401985542
25.0 0.49125267215037766
26.0 0.4901914469948817
27.0 0.4927003190828514
28.0 0.4937015500050705
29.0 0.4955268143427403
30.0 0.49965501666043044
31.0 0.500498348200287
32.0 0.5025771548847755
33.0 0.523359636061351
34.0 0.525526563767216
35.0 0.5301469543097013
36.0 0.5300250821475179
37.0 0.5379672721840236
38.0 0.5415204834346531
39.0 0.5414899223342562
40.0 0.5431427454317438
41.0 0.5430760641452727
42.0 0.5425173979613811
43.0 0.5437518255714113
44.0 0.5437686600153352
45.0 0.5469039797708373
46.0 0.5525118809719548
47.0 0.5603640241382984
48.0 0.5610006904320379
49.0 0.5591024266707025
50.0 0.5605838054467036
