x y
1.0 0.9718661644900661
2.0 1.0808971031014243
3.0 0.9759850588328758
4.0 0.9776453602968543
5.0 0.9774724906881033
6.0 0.9679333273575599
7.0 0.9619427039225702
8.0 0.9579990499564669
9.0 0.9684034155896714
10.0 0.9684034155896714
11.0 0.9648506358935958
12.0 0.9634812777961603
13.0 0.9648506358935958
14.0 0.9648506358935958
15.0 0.9662737140108708
16.0 0.9662737140108708
17.0 0.9662737140108708
18.0 0.9664943374264275
19.0 0.9664943374264275
20.0 0.9664943374264275
21.0 0.9664943374264275
22.0 0.9664943374264275
23.0 0.9664943374264275
24.0 0.9664943374264275
25.0 0.9664943374264275
26.0 0.9664943374264275
27.0 0.9664943374264275
28.0 0.9664943374264275
29.0 0.9664943374264275
30.0 0.9664943374264275
31.0 0.9664943374264275
32.0 0.9664943374264275
33.0 0.9664943374264275
34.0 0.9664943374264275
35.0 0.9664943374264275
36.0 0.9664943374264275
37.0 0.9664943374264275
38.0 0.9664943374264275
39.0 0.9664943374264275
40.0 0.9664943374264275
41.0 0.9664943374264275
42.0 0.9664943374264275
43.0 0.9664943374264275
44.0 0.9664943374264275
45.0 0.9664943374264275
46.0 0.9664943374264275
47.0 0.9664943374264275
48.0 0.9664943374264275
49.0 0.9664943374264275
50.0 0.9664943374264275
